ad_id,date_published,typology,asking_price_sek,land_area_sqm,living_area_sqm,sqm_price_sek,number_rooms,address,location,coordenates
21383091,2025-01-15,APARTMENT,1080000.0,102.0,35.0,30857.0,1.0,Myrmans väg 15A,"Ljusterö, Österåkers kommun","59.52599,18.60895"
21384221,2025-01-15,ROW_HOUSE,4595000.0,0.0,142.0,32359.0,7.0,Johannesbäcksgatan 69F,"SALABACKE, Uppsala kommun","59.86934,17.6785431"
21383985,2025-01-15,VACATION_HOUSE,6950000.0,253.0,77.0,27470.36,4.0,Björnänge 763B,"Björnänge/Såå/Brattland, Åre kommun","63.38501,13.1436434"
21385987,2025-01-15,HOUSE,1795000.0,4512.0,618.0,397.83,3.0,Lännäs 203,"Odensbacken, Örebro kommun","59.1385015974,15.6111162686"
20695657,2025-01-15,ROW_HOUSE,4795000.0,213.0,131.0,22511.74,6.0,Gränsvägen 40,"Spånga - Solhem, Stockholms kommun","59.3828047795,17.872581495"
21383883,2025-01-15,APARTMENT,995000.0,0.0,69.0,14420.0,3.0,Björkhemsgatan 59,"Sjöbo, Borås kommun","57.7546234,12.9507885"
21386687,2025-01-15,HOUSE,4950000.0,937.0,223.0,5282.82,6.0,Vikingagatan 5,"Gamla Kungsgården, Ängelholms kommun","56.25116,12.8827782"
21387390,2025-01-15,HOUSE,5750000.0,1225.0,150.0,4693.88,6.0,Hallkved Björkkulla 451A,"Funbo, Uppsala kommun","59.8697052,17.8832722"
21392532,2025-01-15,APARTMENT,1485000.0,0.0,39.0,38077.0,1.0,Centrumvägen 4A,"Centrum, Nykvarns kommun","59.1784134,17.4312363"
21392635,2025-01-15,APARTMENT,895000.0,0.0,37.0,24189.0,2.0,Apelgatan 28A,"Haga, Norrköpings kommun","58.60446,16.165163"
21395597,2025-01-15,HOUSE,2575000.0,473.0,252.0,5443.97,7.0,Ugglevägen 4,"Skurup, Skurups kommun","55.47386495544271,13.494889400201375"
21395988,2025-01-15,HOUSE,5350000.0,594.0,191.0,9006.73,6.0,Rättarevägen 22,"Östra Lerberget, Höganäs kommun","56.173239728665365,12.566645117353607"
21396057,2025-01-15,APARTMENT,1450000.0,0.0,55.0,26364.0,2.0,Hemvägen 17,"Vimpeltorpet, Kalmar kommun","56.70758,16.3234043"
21395363,2025-01-15,HOUSE,6650000.0,4219.0,187.0,1576.2,5.0,Torupsvägen 139-5,"Torup, Svedala kommun","55.54701,13.1850147"
21396235,2025-01-15,APARTMENT,2495000.0,0.0,42.2,59123.0,1.5,Masthuggstorget 5,"Linné, Göteborgs kommun","57.69902,11.9426317"
21398211,2025-01-15,APARTMENT,1395000.0,0.0,24.0,58125.0,1.0,Skogsbovägen 20,"Gustavsberg, Värmdö kommun","59.3249321,18.3996525"
21398748,2025-01-15,HOUSE,1295000.0,700.0,70.0,1850.0,3.0,Lycke 40,"Klippan, Klippans kommun","56.1411858,13.2949467"
21398812,2025-01-15,HOUSE,3250000.0,1777.0,132.0,1828.93,5.0,Päronvägen 30,"Torshälla huvud, Eskilstuna kommun","59.45766850002656,16.459526596291976"
21399176,2025-01-14,APARTMENT,2650000.0,0.0,82.0,32317.0,3.0,Hemmansvägen 40B,"Sörby, Örebro kommun","59.2584953,15.2312679"
21399889,2025-01-15,APARTMENT,1295000.0,0.0,55.0,23545.0,2.0,Tellusvägen 34,"Stenkulla, Nyköpings kommun","58.7584763,17.0345974"
21365384,2025-01-15,HOUSE,6995000.0,219.0,103.0,31940.64,5.0,Rabygatan 8B,"Gamla Limhamn, Malmö kommun","55.58578,12.9327555"
21400766,2025-01-15,HOMESTEAD,6895000.0,1.5,350.0,4596666.67,7.0,Höjalund - Åbyvägen 410,"Anderslöv/Norra  Åby, Trelleborgs kommun","55.4065628,13.3072224"
21401646,2025-01-15,APARTMENT,3000000.0,0.0,83.0,36145.0,3.0,"Glavagatan 31, 2 tr","Farsta Strand, Stockholms kommun","59.2358375,18.1008377"
19376775,2025-01-15,APARTMENT,2975000.0,0.0,55.0,54091.0,3.0,Nordklint 46,"Stöten, Malung-Sälens kommun","61.2693248,12.8778669"
21402182,2025-01-15,APARTMENT,2450000.0,0.0,67.0,36567.0,3.0,Fredriksskanstorget 1,"Fredriksskans, Kalmar kommun","56.66852,16.3597164"
21402453,2025-01-15,HOUSE,2275000.0,1004.0,105.0,2265.94,4.0,Knutsgatan 4,"Lödöse, Lilla Edets kommun","58.032015902498465,12.153897980735678"
21398722,2025-01-15,APARTMENT,1995000.0,0.0,76.0,26250.0,3.0,S:t Peders gata 15,"Olympia, Helsingborgs kommun","56.05028,12.7035284"
21403802,2025-01-15,APARTMENT,2150000.0,0.0,86.0,25000.0,3.0,Kornellvägen 12,"Bettorp, Örebro kommun","59.30506,15.23734"
21404797,2025-01-15,HOUSE,6990000.0,958.0,370.0,7296.45,12.0,Bäckaslövsvägen 9,"Söder, Växjö kommun","56.87473347330303,14.793889543349726"
21406219,2025-01-15,HOUSE,10850000.0,818.0,229.0,13264.06,7.0,Sadelvägen 5A,"Sollentuna, Sollentuna kommun","59.43244752417836,17.93459806122992"
21406269,2025-01-15,APARTMENT,1750000.0,0.0,60.0,29167.0,3.0,Bruksparken 4,"Hököpinge, Vellinge kommun","55.499527,13.0013151"
21406855,2025-01-15,APARTMENT,795000.0,0.0,38.5,20649.0,1.0,Silkeborgsgatan 4,"Tegelviken, Kalmar kommun","56.6663666,16.3173027"
21405122,2025-01-15,HOUSE,2995000.0,1322.0,227.0,2265.51,7.0,Grönadalsvägen 200,"Vollsjö, Sjöbo kommun","55.6913452,13.7931881"
21385541,2025-01-15,HOUSE,1595000.0,1018.0,156.0,1566.8,3.0,Björkbackavägen 25,"Nora, Nora kommun","59.51411,15.0254288"
21408381,2025-01-15,APARTMENT,1950000.0,0.0,54.0,36111.0,2.0,Fredriksskanstorget 1,"Fredriksskans, Kalmar kommun","56.66852,16.3597164"
21408999,2025-01-15,APARTMENT,4990000.0,0.0,129.0,38682.0,4.0,Ronny Nilssons gata 8,"Fredriksskans, Kalmar kommun","56.6683121,16.36118"
21409171,2025-01-15,APARTMENT,1795000.0,0.0,39.0,46026.0,1.0,Wilhelm Kåges gata 96,"Gustavsbergs hamn, Värmdö kommun","59.32158,18.3835812"
19995981,2025-01-15,PLOT,495000.0,2300.0,0.0,215.22,0.0,Del av Grindsby 1:28,"Orust, Orust kommun","58.2272644,11.7321539"
21410333,2025-01-15,APARTMENT,1450000.0,0.0,62.0,23387.0,2.0,Kajakvägen 1,"Femöre, Oxelösunds kommun","58.66059,17.0906315"
21410860,2025-01-15,APARTMENT,1395000.0,0.0,49.0,28469.0,2.0,Petter Swartzgatan 15C,"Söder, Norrköpings kommun","58.58103888220874,16.187838917448754"
21404537,2025-01-15,APARTMENT,1720000.0,0.0,33.0,52121.0,1.0,Hägerneholmsvägen 4,"Täby, Täby kommun","59.47061,18.11817"
21411742,2025-01-15,APARTMENT,3495000.0,0.0,58.5,59744.0,2.0,Mariagatan 16B,"Kungsladugård, Göteborgs kommun","57.6849747,11.91859"
21412637,2025-01-15,HOUSE,9975000.0,1294.0,242.0,7708.66,8.0,Trastvägen 3,"Segeltorp, Huddinge kommun","59.2703413973087,17.95097265086321"
21412202,2025-01-15,APARTMENT,695000.0,0.0,40.0,17375.0,1.0,Korpralsvägen 22,"Teg, Umeå kommun","63.81784,20.2397213"
21413718,2025-01-15,APARTMENT,1095000.0,0.0,65.0,16846.0,2.0,Södra Hunnetorpsvägen 108,"Helsingborg, Helsingborgs kommun","56.04268,12.74129"
21367105,2025-01-15,HOUSE,4250000.0,598.0,120.0,7107.02,5.0,Vallmogatan 20,"Höganäs, Höganäs kommun","56.19429,12.5720711"
21414616,2025-01-15,HOUSE,4750000.0,588.0,160.0,8078.23,5.0,RÖNNBYVÄGEN 58,"Rönnby, Västerås kommun","59.6416718209,16.5079546061"
21414841,2025-01-15,APARTMENT,1650000.0,0.0,71.1,23207.0,3.0,Bintjevägen 19 B,"Forssjö, Katrineholms kommun","58.9546051,16.2845173"
21413310,2025-01-15,APARTMENT,890000.0,0.0,105.0,8476.0,4.0,Södra Tvärgatan 8,"Helsingborg, Helsingborgs kommun","56.03843,12.70625"
21416647,2025-01-15,APARTMENT,1695000.0,0.0,56.0,30268.0,2.0,Murargatan 18 C,"Salabacke, Uppsala kommun","59.86442,17.6763458"
21419168,2025-01-15,HOUSE,5150000.0,427.0,117.0,12060.89,4.0,Gotlandsgatan 3,"Röda Stan, Norrköpings kommun","58.5965583717,16.1649415005"
21419022,2025-01-15,HOUSE,2695000.0,878.0,177.0,3069.48,0.0,Spireavägen 4,"Billeberga, Svalövs kommun","55.88041,13.0029707"
21420419,2025-01-15,APARTMENT,3795000.0,0.0,70.0,54214.0,2.0,Drottninggatan 107b,"Norr, Helsingborgs kommun","56.0605302,12.6813275"
21411127,2025-01-15,HOUSE,975000.0,1156.0,128.0,843.43,3.0,Skyttevägen 6,"Deje, Forshaga kommun","59.6015115751918,13.4732469463014"
21423981,2025-01-15,HOUSE,4495000.0,757.0,277.0,5937.91,8.0,Fiskarvägen 13,"Järna, Södertälje kommun","59.092949859186106,17.547330600737173"
21358959,2025-01-15,APARTMENT,4150000.0,0.0,80.0,51875.0,3.0,Östra Rögårdsgatan 20,"Norrtälje Hamn, Norrtälje kommun","59.75879,18.7121811"
21424893,2025-01-15,APARTMENT,1495000.0,0.0,66.0,22652.0,2.0,Tvillingarnas gata 330,"Brandbergen, Haninge kommun","59.170536,18.1628342"
21425267,2025-01-15,APARTMENT,1895000.0,0.0,58.5,32393.0,2.0,Tallparksvägen 13 B,"Grisbacka/sandåkern, Umeå kommun","63.835045,20.21963"
21425540,2025-01-15,APARTMENT,3095000.0,0.0,92.0,33641.0,4.0,Bråviksvägen 69,"Lindö, Norrköpings kommun","58.607586,16.264029"
21425695,2025-01-15,HOUSE,5250000.0,983.0,162.0,5340.79,4.0,Lissingavägen 32,"Ugglarp, Falkenbergs kommun","56.8243637,12.6296673"
21422672,2025-01-15,APARTMENT,1450000.0,0.0,49.0,29592.0,2.0,Lillbackavägen 13,"Södra Ladugårdsängen, Örebro kommun","59.25389,15.194516"
21427569,2025-01-15,HOUSE,975000.0,200000.0,150.0,4.88,7.0,"Östergrängsjö 145, 147","Gnarp, Nordanstigs kommun","62.04605781332598,17.146923284159637"
21428636,2025-01-15,HOUSE,3250000.0,586.0,155.0,5546.08,6.0,Gravörvägen 10,"Brottsta, Eskilstuna kommun","59.3778267,16.4665127"
21428887,2025-01-15,APARTMENT,375000.0,0.0,24.0,15625.0,1.0,Kyrkbergsvägen 20E,"Skönsmon, Sundsvalls kommun","62.3772736,17.3552151"
21428471,2025-01-15,HOUSE,495000.0,1174.0,167.0,421.64,5.0,Hyllstoftavägen 15,"Klippan, Klippans kommun","56.132618,13.2880316"
21429409,2025-01-15,APARTMENT,2075000.0,0.0,58.0,35776.0,2.0,Vittangigatan 20,"Vällingby Centrum, Stockholms kommun","59.3618122022,17.8717530828"
21429535,2025-01-15,HOUSE,2650000.0,847.0,160.0,3128.69,3.0,Långgatan 4,"Vallberga, Laholms kommun","56.46655,13.0232573"
21429561,2025-01-15,VACATION_HOUSE,895000.0,2070.0,52.0,432.37,3.0,Enskogen 55,"Färila, Korskrogen, Ljusdals kommun","61.9835625,15.4881048"
21429671,2025-01-15,HOUSE,2995000.0,882.0,220.0,3395.69,8.0,Ekängsgatan 61,"Sjöbo, Borås kommun","57.7578049,12.95064"
21430561,2025-01-15,APARTMENT,2250000.0,0.0,97.0,23196.0,3.0,Landsvägen 2200 H,"Anderslöv, Trelleborgs kommun","55.4371681,13.3241472"
21430548,2025-01-15,APARTMENT,2995000.0,0.0,116.0,25819.0,5.0,Kycklinggränd 2F,"Granlunda, Trelleborgs kommun","55.38758499999999,13.1664479"
21430702,2025-01-15,APARTMENT,1195000.0,0.0,62.0,19274.0,2.0,Bredgatan 10,"Centralt / Strömmen, Norrköpings kommun","58.590897,16.181204"
21428912,2025-01-15,PLOT,1695000.0,447.0,0.0,3791.95,0.0,N P Skölds väg 103,"Oxie / Toarp, Malmö kommun","55.5434743,13.109279"
21430581,2025-01-15,HOUSE,5995000.0,33.4,230.0,179491.02,7.0,Stengårdsholma 305,"Orrefors, Nybro kommun","56.8242645,15.7008381"
21431055,2025-01-15,PLOT,650000.0,2226.0,0.0,292.0,0.0,Skräddarbol 101A,"Alunda, Uppsala kommun","60.020813,17.87981"
20391957,2025-01-15,APARTMENT,1495000.0,0.0,68.0,21985.0,2.0,Fjärdholmsgränd 9 A,"Vårberg, Stockholms kommun","59.2774239,17.8880348"
21431862,2025-01-15,APARTMENT,2395000.0,0.0,55.0,43545.0,2.0,Oktagonvägen 1,"Beddingestrand, Trelleborgs kommun","55.36474,13.4279985"
21426052,2025-01-15,ROW_HOUSE,3395000.0,0.0,110.0,30864.0,4.0,Bjälloxegatan 40,"Gustavslund, Helsingborgs kommun","56.03156,12.7601852"
21431567,2025-01-15,APARTMENT,1850000.0,0.0,98.0,18878.0,4.0,Hallonvägen 4,"Kungsängen - Tibble, Upplands-Bro kommun","59.4883957,17.72923"
21433260,2025-01-15,APARTMENT,3890000.0,0.0,64.0,60781.0,2.0,Lindholmsallén 28A,"Lindholmen, Göteborgs kommun","57.70907,11.9406176"
21434152,2025-01-15,HOUSE,6700000.0,423.0,175.0,15839.24,0.0,Sundsgatan 3,"Höganäs, Höganäs kommun","56.200387356155744,12.550314993852108"
21434611,2025-01-15,APARTMENT,2195000.0,0.0,65.0,33769.0,2.0,Sandåkersgatan 15D,"Sandåkern, Umeå kommun","63.8349762,20.223053"
21434629,2025-01-15,APARTMENT,2295000.0,0.0,54.0,42500.0,3.0,Storfjället C 37,"Högfjället, Sälen, Malung-Sälens kommun","61.1559868,13.1209269"
21400427,2025-01-15,HOUSE,3295000.0,693.0,191.0,4754.69,6.0,Magnus Åbergsgatan 14,"Tingvalla, Trollhättans kommun","58.2831103,12.2998255"
21434529,2025-01-15,WINTERIZED_VACATION_HOME,3300000.0,1997.0,64.0,1652.48,3.0,Kungrör 113,"Älvsnäs, Östhammars kommun","60.2230339,18.5620346"
21436604,2025-01-15,APARTMENT,1175000.0,0.0,63.5,18504.0,2.0,Haparandavägen 105,"Granloholm Östra, Sundsvalls kommun","62.4132189,17.298471"
21436836,2025-01-15,APARTMENT,13950000.0,0.0,96.0,155000.0,3.0,"Bellmansgatan 5, 4 tr","Södermalm - Maria Högalid, Stockholms kommun","59.3199577,18.0650349"
21437742,2025-01-15,APARTMENT,1995000.0,0.0,53.0,37642.0,2.0,Bergakungsgatan 4D,"Stadsskogen, Alingsås kommun","57.9214172137,12.5096188746"
21437988,2025-01-15,APARTMENT,350000.0,0.0,33.5,10448.0,2.0,Borgmästaretorget 1C,"Borgmästareområdet, Motala kommun","58.54133,15.02884"
21435555,2025-01-15,APARTMENT,1595000.0,0.0,59.0,27034.0,2.0,Kronoskogsvägen 97,"Grubbe, Umeå kommun","63.83795,20.1884022"
19723440,2025-01-15,ROW_HOUSE,1695000.0,0.0,81.0,20926.0,3.0,Ernst Hedlunds väg 23B,"Stationssamhället, Gagnefs kommun","60.5991741,15.0786666"
21439513,2025-01-15,HOUSE,3995000.0,748.0,199.0,5340.91,5.0,Olivgatan 3,"Ödåkra, Helsingborgs kommun","56.1031473,12.7497528"
21439938,2025-01-15,AGRICULTURAL_ESTATE,3995000.0,11.4,187.0,350438.6,5.0,Böglarehult 803,"Böglarehult, Osby kommun","56.4118576,14.2896671"
21440024,2025-01-15,HOUSE,4995000.0,1241.0,201.0,4024.98,5.0,Vikingavägen 8,"Trollbäcken, Tyresö kommun","59.2301979,18.2162247"
21441592,2025-01-15,HOUSE,2995000.0,1243.0,185.0,2409.49,4.0,Borsöknavägen 18,"Borsökna, Eskilstuna kommun","59.3451563,16.4389378"
21439158,2025-01-15,APARTMENT,2195000.0,0.0,46.0,47717.0,2.0,Idunslingan 3,"Skälby, Järfälla kommun","59.4010048,17.8351536"
21441957,2025-01-15,APARTMENT,2200000.0,0.0,88.0,25000.0,4.0,Salviagatan 9A,"Höganäs, Höganäs kommun","56.19541,12.57612"
21442018,2025-01-15,HOUSE,1995000.0,2806.0,154.0,710.98,6.0,Hunshult 2500,"Hunshult, Osby kommun","56.38259,14.4155617"
21322267,2025-01-15,APARTMENT,225000.0,0.0,37.0,6081.0,1.0,Bangatan 22,"Mariero, Vänersborgs kommun","58.37169531824263,12.339432030109107"
21441924,2025-01-15,APARTMENT,1995000.0,0.0,62.0,32177.0,2.0,Frida Åslunds gränd 1C,"Sandåkern, Umeå kommun","63.8326645,20.22846"
21442486,2025-01-15,APARTMENT,5695000.0,0.0,85.0,67000.0,4.0,Nordhemsgatan 68A,"Linné, Göteborgs kommun","57.69361,11.9507608"
21442294,2025-01-15,APARTMENT,995000.0,0.0,65.5,15191.0,2.0,Ställverksvägen 11,"Ställverket, Karlshamns kommun","56.1727448,14.8720865"
21442882,2025-01-15,HOUSE,2195000.0,1.2,304.8,1829166.67,8.0,Nordanåvägen 8A,"Harmånger, Nordanstigs kommun","61.9350993,17.2191214"
21443200,2025-01-15,APARTMENT,6900000.0,0.0,145.0,55645.0,3.0,Lejdarevägen 20,"Hittarp, Helsingborgs kommun","56.0989838,12.6381941"
21443778,2025-01-15,APARTMENT,995000.0,0.0,69.4,14337.0,3.0,Barnhemsgatan 50,"Sjöbo, Borås kommun","57.75689,12.9449844"
21443776,2025-01-15,APARTMENT,1595000.0,0.0,55.0,29000.0,2.0,Kellgrensgatan 11B,"Druvefors, Borås kommun","57.7133636,12.9432888"
21444608,2025-01-15,HOUSE,1795000.0,1200.0,86.0,1495.83,3.0,Fädriftsvägen 253,"Höör, Höörs kommun","55.9247651,13.5994855"
21444776,2025-01-15,HOUSE,3100000.0,928.0,159.0,3340.52,4.0,Bergagatan 3,"Lindö / Berga, Norrköpings kommun","58.5984930435,16.2427529834"
21444937,2025-01-15,APARTMENT,795000.0,0.0,47.5,16737.0,1.0,Ledgränd 50,"Solhaga, Örebro kommun","59.27437,15.157633"
21445159,2025-01-15,TWIN_HOUSE,12000000.0,668.0,134.0,17964.07,3.0,"Storgatan 20B, C, D samt Storgatan 22, 269 77 Torekov","Torekov, Båstads kommun","56.424984,12.6282129"
21445196,2025-01-15,APARTMENT,2600000.0,0.0,93.4,27837.0,4.0,Lovisagatan 211,"Tokarp, Jönköpings kommun","57.7546499,14.1268701"
21445371,2025-01-15,HOUSE,5495000.0,1043.0,140.0,5268.46,5.0,Odonvägen 9,"Solbacka, Norrtälje kommun","59.77539065857015,18.735244190525773"
21445691,2025-01-15,APARTMENT,4695000.0,0.0,65.0,72231.0,3.0,Götgatan 10,"Sundbyberg, Sundbybergs kommun","59.36382919999999,17.9762428"
21445705,2025-01-15,APARTMENT,1875000.0,0.0,39.0,48077.0,2.0,Oxenstiernas allé 23,"Sundbyberg - Ursvik, Sundbybergs kommun","59.3837662,17.9455"
21446187,2025-01-15,APARTMENT,2175000.0,0.0,85.0,25588.0,4.0,Midgårdsgatan 3b,"Höganäs, Höganäs kommun","56.20239,12.56996"
21444822,2025-01-15,APARTMENT,2450000.0,0.0,21.5,113953.0,1.0,Lidköpingsvägen 6,"Hammarbyhöjden, Stockholms kommun","59.29311,18.0965939"
21445698,2025-01-15,APARTMENT,695000.0,0.0,79.0,8797.0,3.0,Frösängsvägen 68,"Frösäng, Oxelösunds kommun","58.67894,17.08653"
21446396,2025-01-15,APARTMENT,1550000.0,0.0,53.0,29245.0,2.0,Allégatan 57 ,"Höganäs, Höganäs kommun","56.190235,12.569258"
19291355,2025-01-15,HOUSE,1495000.0,1620.0,160.0,922.84,5.0,Rotenäs 501,"Frändefors, Vänersborgs kommun","58.433575802,12.1189465022"
21447027,2025-01-15,HOUSE,3100000.0,1216.0,181.0,2549.34,3.0,Evedalsvägen 4,"Färjestaden, Mörbylånga kommun","56.6511880813,16.4969206433"
21446867,2025-01-15,HOUSE,1395000.0,1208.0,125.0,1154.8,6.0,Marknadsgatan 16,"Figeholm, Oskarshamns kommun","57.37212,16.54676"
21369062,2025-01-15,APARTMENT,1995000.0,0.0,29.0,68793.0,1.0,Tellusvägen 1,"Centrala Sollentuna/Häggvik, Sollentuna kommun","59.43439799999999,17.9489864"
21443817,2025-01-15,HOUSE,2875000.0,783.0,230.0,3671.78,6.0,Örelidsvägen 16,"Olsfors, Bollebygds kommun","57.69412,12.6975842"
21447276,2025-01-15,HOUSE,2350000.0,4789.0,244.0,490.71,7.0,"Transtrands kyrkby 139, Transtrand","Övriga områden i Sälenfjällen, Malung-Sälens kommun","61.0870819,13.3116312"
21447334,2025-01-15,APARTMENT,1995000.0,0.0,55.0,36273.0,2.0,Pilegårdsgatan 18B,"Eriksberg, Göteborgs kommun","57.7034836,11.9145441"
21447129,2025-01-15,APARTMENT,2250000.0,0.0,58.5,38462.0,2.0,Noleredsvägen  13b,"Torslanda - Centralt, Göteborgs kommun","57.72347122548925,11.765260046384961"
21442727,2025-01-15,PLOT,950000.0,1761.0,0.0,539.47,0.0,Bunge Bungenäs 588,"Bunge - Norra Gotland, Gotlands kommun","57.8442744,19.0695027"
21447889,2025-01-15,APARTMENT,2095000.0,0.0,113.6,18442.0,5.0,Spireagången 10,"Arnö, Nyköpings kommun","58.7313828,17.0283781"
21447795,2025-01-15,APARTMENT,2395000.0,0.0,94.0,25479.0,4.0,Myggdalsvägen 84,"Centrala Tyresö, Tyresö kommun","59.2413177,18.2363663"
21446808,2025-01-15,HOUSE,1300000.0,1294.0,351.0,1004.64,0.0,Färnebo Hedbo 160,"Västerfärnebo, Sala kommun","59.95494,16.3419743"
21447994,2025-01-15,HOUSE,6995000.0,2.3,189.0,3041304.35,5.0,Lövsta Slinderbacken 2,"Vagnhärad Lövsta, Trosa kommun","58.9732091418,17.4291764299"
21447752,2025-01-15,OTHER,1400000.0,2410.0,264.0,580.91,0.0,Hummelviksvägen 58B,"Köpmanholmen, Örnsköldsviks kommun","63.16493,18.5536079"
21447939,2025-01-15,HOUSE,5495000.0,10130.0,340.0,542.45,8.0,Råddebyvägen 2,"Hultafors, Bollebygds kommun","57.6933788,12.7242586"
21448091,2025-01-15,APARTMENT,1495000.0,0.0,36.0,41528.0,1.5,Erik Tegels Väg 6,"Spånga - Bromsten, Stockholms kommun","59.38114,17.91275"
21448441,2025-01-15,HOUSE,1995000.0,936.0,78.0,2131.41,3.0,Bofinkstigen 6,"Sjöbo Sommarby, Sjöbo kommun","55.63326799020462,13.658112018837633"
21448443,2025-01-15,APARTMENT,2250000.0,0.0,101.0,22277.0,4.0,Alströmersgatan 6,"Västermalm, Skövde kommun","58.39034,13.83814"
19855997,2025-01-15,LINKED_HOUSE,3175000.0,296.0,122.0,26025.0,5.0,Körvelvägen 18,"Torsviken, Norrköpings kommun","58.672974,16.3345"
21413771,2025-01-15,HOUSE,1995000.0,960.0,254.0,2078.12,6.0,Hantverkargatan 11,"Vännäs, Vännäs kommun","63.89997,19.74831"
21406685,2025-01-15,APARTMENT,2195000.0,0.0,71.4,30742.0,3.0,Ingelundsvägen 4A,"Nylund, Värnamo kommun","57.1882057,14.0642471"
21449556,2025-01-15,APARTMENT,8750000.0,0.0,147.4,59362.0,5.0,Belegatan 2,"Eriksberg, Göteborgs kommun","57.70191,11.9172573"
21449558,2025-01-15,APARTMENT,8895000.0,0.0,118.0,75381.0,4.0,Monsungatan 98,"Eriksberg, Göteborgs kommun","57.6960831,11.9070444"
21447781,2025-01-15,APARTMENT,450000.0,0.0,79.0,5696.0,3.0,Björkebogatan 6 E,"Björkebo, Tomelilla kommun","55.53987789092847,13.950836138022002"
21450121,2025-01-15,APARTMENT,2300000.0,0.0,82.5,27879.0,3.0,Nunnegårdsgatan 84,"Munkegärde, Kungälvs kommun","57.88647,11.9634037"
21391445,2025-01-15,HOUSE,2795000.0,461.0,170.0,6062.91,6.0,Tallflyvägen 11,"Åled, Halmstads kommun","56.7494692212,12.9433665223"
21450638,2025-01-15,PLOT,450000.0,1327.0,0.0,339.11,0.0,Tomter i Fagervik,"Svensbyn, Piteå kommun","65.32316432,21.2635627462"
21451509,2025-01-15,OTHER,4995000.0,1455.0,0.0,3432.99,0.0,Strandvägen 7,"Osby, Osby kommun","56.37736,13.9960766"
21452043,2025-01-15,APARTMENT,650000.0,0.0,65.5,9924.0,2.0,Bergkullevägen 273,"Trollhättan, Trollhättans kommun","58.25362,12.2715"
21448024,2025-01-15,APARTMENT,3250000.0,0.0,75.0,43333.0,3.0,"Östersundsgatan 4, Vån 3 (22031/1201)","Vällingby Parkstad / Råcksta, Stockholms kommun","59.3547897,17.8847488"
21446762,2025-01-15,HOUSE,350000.0,1303.0,232.0,268.61,6.0,Tallvägen 9,"Backe, Strömsunds kommun","63.81027179985,16.415093467176"
21452359,2025-01-15,APARTMENT,1075000.0,0.0,32.0,33594.0,1.5,Södra kungsgatan 55A,"Södertull, Gävle kommun","60.6656342,17.1536713"
21452501,2025-01-15,APARTMENT,950000.0,0.0,80.0,11875.0,3.0,Södra Hunnetorpsvägen 112,"Adolfsberg, Helsingborgs kommun","56.0422196,12.7423573"
21453105,2025-01-15,TERRACED_HOUSE,6495000.0,0.0,156.0,41635.0,5.0,Avestagatan 36,"Spånga Solhem, Stockholms kommun","59.38614259999999,17.8848283"
21453982,2025-01-15,APARTMENT,450000.0,0.0,37.0,12162.0,1.0,Fridhemsvägen 31C,"Viggestorp, Finspångs kommun","58.6997883,15.7462233"
21454651,2025-01-15,APARTMENT,950000.0,0.0,81.5,11656.0,3.0,Haparandavägen 151,"Granloholm Östra, Sundsvalls kommun","62.4128764,17.2987251"
21455514,2025-01-15,APARTMENT,1595000.0,0.0,78.0,20449.0,3.0,Tråggränd 40E,"Ersboda, Umeå kommun","63.8556175,20.3260517"
21455284,2025-01-15,HOUSE,6495000.0,1263.0,416.0,5142.52,8.0,Ågärdevägen 30,"Södertälje, Södertälje kommun","59.1827019,17.6210086"
21455681,2025-01-15,HOUSE,27000000.0,2084.0,0.0,12955.85,7.0,Rödstuguvägen 39,"Sticklinge, Lidingö kommun","59.3866872,18.100826"
21455812,2025-01-15,APARTMENT,4495000.0,0.0,70.0,64214.0,3.0,"Hasselstigen 4, 1 tr","Råsunda, Solna kommun","59.36677,17.9873123"
21455836,2025-01-15,APARTMENT,1650000.0,0.0,71.0,23239.0,3.0,Fotbollsvägen 30B,"Brandholmen, Nyköpings kommun","58.7473715,17.0371777"
21421122,2025-01-15,APARTMENT,950000.0,0.0,55.0,17273.0,2.0,Eriksfältsgatan 85A,"Nydala, Malmö kommun","55.57105,13.022733"
21456153,2025-01-15,ROW_HOUSE,8195000.0,209.0,256.0,39210.53,6.0,S:t Clemens gata 25,"Slottshöjden, Helsingborgs kommun","56.05017,12.69519"
21456180,2025-01-15,HOUSE,5895000.0,367.0,88.0,16062.67,3.0,Nytäppevägen 1,"Viken, Höganäs kommun","56.142862333923375,12.58401885197055"
20030415,2025-01-15,APARTMENT,4995000.0,0.0,95.0,52579.0,5.0,Nordklint 28,"Stöten, Malung-Sälens kommun","61.27023920000001,12.8773811"
21443747,2025-01-15,APARTMENT,2195000.0,0.0,77.0,28506.0,3.0,Storgatan 13C,"Väst på stan, Umeå kommun","63.82909,20.2391148"
21456763,2025-01-15,HOUSE,6150000.0,618.0,224.0,9951.46,7.0,Fågelvägen 13A,"Märsta - Ekilla, Sigtuna kommun","59.62726,17.8356457"
21456790,2025-01-15,APARTMENT,825000.0,0.0,59.0,13983.0,2.0,Promenaden 13,"Centralt, Sandvikens kommun","60.6196,16.760303"
20856515,2025-01-15,HOUSE,4695000.0,2824.0,160.0,1662.54,5.0,Lindhult Borön 3,"Lindhult, Älmhults kommun","56.57028,14.2167768"
